module	Sub category 1:	sub category 2:	sub category 3:	sub category 4:	sub category 5:	sub category 6:	sub category 7:	has descriptor	ontology ID	label	prefered label	parent class	exact synonym	exact match	close match	definition	comment	editors note	broad synonym	narrow synonym	cross refference	BCODMO master parameter	Entity subset	category subset
compound	chlorine compound	chlorine oxoanion	perchlorate						CHEBI:49706	perchlorate	perchlorate	chlorine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxoacid							CHEBI:33426	chlorine oxoacid	chlorine oxoacid	chlorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxoacid	chloric acid						CHEBI:17322	chloric acid	chloric acid	chlorine oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxoacid	chlorous acid						CHEBI:29219	chlorous acid	chlorous acid	chlorine oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxoacid	hypochlorous acid						CHEBI:24757	hypochlorous acid	hypochlorous acid	chlorine oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxoacid	perchloric acid						CHEBI:29221	perchloric acid	perchloric acid	chlorine oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide							CHEBI:37750	chlorine oxide	chlorine oxide	chlorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	(dichlorine dioxide)(1+)						CHEBI:30140	(dichlorine dioxide)(1+)	(dichlorine dioxide)(1+)	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	chlorine dioxide						CHEBI:52357	chlorine dioxide	chlorine dioxide	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	chlorine perchlorate						CHEBI:52353	chlorine perchlorate	chlorine perchlorate	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	chlorine tetraoxide						CHEBI:29420	chlorine tetraoxide	chlorine tetraoxide	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	chlorine trioxide						CHEBI:29416	chlorine trioxide	chlorine trioxide	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	dichlorine dioxide						CHEBI:52355	dichlorine dioxide	dichlorine dioxide	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	dichlorine heptaoxide						CHEBI:52356	dichlorine heptaoxide	dichlorine heptaoxide	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	dioxidochlorine(1+)						CHEBI:29418	dioxidochlorine(1+)	dioxidochlorine(1+)	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	hypochlorite						CHEBI:29222	hypochlorite	hypochlorite	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	oxidochlorine(.)						CHEBI:29314	oxidochlorine(.)	oxidochlorine(.)	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorine oxide	trioxidochlorine(1+)						CHEBI:29417	trioxidochlorine(1+)	trioxidochlorine(1+)	chlorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorate salt							CHEBI:23109	chlorate salt	chlorate salt	chlorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chlorate salt	sodium chlorate						CHEBI:65242	sodium chlorate	sodium chlorate	chlorate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt							CHEBI:23114	chloride salt	chloride salt	chlorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	organic chloride salt						CHEBI:36094	organic chloride salt	organic chloride salt	chloride salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride						CHEBI:36093	inorganic chloride	inorganic chloride	chloride salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	ammonium chloride					CHEBI:31206	ammonium chloride	ammonium chloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	beryllium dichloride					CHEBI:62843	beryllium dichloride	beryllium dichloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	cobalt dichloride					CHEBI:35696	cobalt dichloride	cobalt dichloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	copper(I) chloride					CHEBI:53472	copper(I) chloride	copper(I) chloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	copper(II) chloride					CHEBI:49553	copper(II) chloride	copper(II) chloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	lead(II) chloride					CHEBI:88212	lead(II) chloride	lead(II) chloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	manganese(II) chloride					CHEBI:63041	manganese(II) chloride	manganese(II) chloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	tin(II) chloride (anhydrous)					CHEBI:78067	tin(II) chloride (anhydrous)	tin(II) chloride (anhydrous)	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chlorine compound	chloride salt	inorganic chloride	zinc dichloride					CHEBI:49976	zinc dichloride	zinc dichloride	inorganic chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound								CHEBI:23237	chromium compound	chromium compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion							CHEBI:35402	chromium oxoanion	chromium oxoanion	chromium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	chromate(2-)						CHEBI:35404	chromate(2-)	chromate(2-)	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	dichromate(2-)						CHEBI:33141	dichromate(2-)	dichromate(2-)	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	dioxidodiperoxidochromate(2-)						CHEBI:30724	dioxidodiperoxidochromate(2-)	dioxidodiperoxidochromate(2-)	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	hydrogen dichromate						CHEBI:33142	hydrogen dichromate	hydrogen dichromate	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	hydrogenchromate						CHEBI:33144	hydrogenchromate	hydrogenchromate	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	tetraoxidochromate(3-)						CHEBI:30072	tetraoxidochromate(3-)	tetraoxidochromate(3-)	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	tetraoxidochromate(4-)						CHEBI:30073	tetraoxidochromate(4-)	tetraoxidochromate(4-)	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	chromium compound	chromium oxoanion	tetraperoxidochromate(3-)						CHEBI:30723	tetraperoxidochromate(3-)	tetraperoxidochromate(3-)	chromium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound								CHEBI:23377	copper compound	copper compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound	copper oxide							CHEBI:134069	copper oxide	copper oxide	copper compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound	copper oxide	copper(II) oxide						CHEBI:75955	copper(II) oxide	copper(II) oxide	copper oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound	copper oxide	cuprous oxide						CHEBI:81908	cuprous oxide	cuprous oxide	copper oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound	copper mineral							BSM:0210008	copper mineral	copper mineral	copper compound			CHEBI:46714								http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound	copper mineral	copper(II) chloride dihydrate						CHEBI:86318	copper(II) chloride dihydrate	copper(II) chloride dihydrate	copper mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	copper compound	copper mineral	copper(II) chloride pentahydrate						CHEBI:91245	copper(II) chloride pentahydrate	copper(II) chloride pentahydrate	copper mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound								CHEBI:24062	fluorine compound	fluorine compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxoanion							CHEBI:47865	fluorine oxoanion	fluorine oxoanion	fluorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxoanion	dioxidofluorate(1-)						CHEBI:47861	dioxidofluorate(1-)	dioxidofluorate(1-)	fluorine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxoanion	hypofluorite						CHEBI:30244	hypofluorite	hypofluorite	fluorine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxoacid							CHEBI:47863	fluorine oxoacid	fluorine oxoacid	fluorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxoacid	fluorous acid						CHEBI:47862	fluorous acid	fluorous acid	fluorine oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxoacid	hypofluorous acid						CHEBI:47864	hypofluorous acid	hypofluorous acid	fluorine oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxide							CHEBI:37752	fluorine oxide	fluorine oxide	fluorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxide	dioxidofluorate(1-)						CHEBI:47861	dioxidofluorate(1-)	dioxidofluorate(1-)	fluorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxide	dioxygen difluoride						CHEBI:47866	dioxygen difluoride	dioxygen difluoride	fluorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxide	fluoridooxygen(.)						CHEBI:30242	fluoridooxygen(.)	fluoridooxygen(.)	fluorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxide	fluoridooxygen(1+)						CHEBI:30243	fluoridooxygen(1+)	fluoridooxygen(1+)	fluorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorine oxide	hypofluorite						CHEBI:30244	hypofluorite	hypofluorite	fluorine oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluoride salt							CHEBI:24060	fluoride salt	fluoride salt	fluorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluoride salt	ammonium fluoride						CHEBI:66871	ammonium fluoride	ammonium fluoride	fluoride salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluoride salt	potassium fluoride						CHEBI:66872	potassium fluoride	potassium fluoride	fluoride salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluoride salt	sodium fluoride						CHEBI:28741	sodium fluoride	sodium fluoride	fluoride salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	fluorine compound	fluorite							CHEBI:46713	fluorite	fluorite	fluorine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound								CHEBI:33608	hydrogen compound	hydrogen compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	hydrogen peroxide							CHEBI:16240	hydrogen peroxide	hydrogen peroxide	hydrogen compound										http://lod.bco-dmo.org/id/parameter/1917	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	water							CHEBI:15377	water	water	hydrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	water	deuterium hydrogen oxide						CHEBI:33806	deuterium hydrogen oxide	deuterium hydrogen oxide	water											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	water	dideuterium oxide						CHEBI:41981	dideuterium oxide	dideuterium oxide	water											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	water	diprotium oxide						CHEBI:29375	diprotium oxide	diprotium oxide	water											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	water	ditritium oxide						CHEBI:29374	ditritium oxide	ditritium oxide	water											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	hydrogen compound	water	hydrogen tritium oxide						CHEBI:33811	hydrogen tritium oxide	hydrogen tritium oxide	water											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound								CHEBI:24860	iodine compound	iodine compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion							CHEBI:33445	iodine oxoanion	iodine oxoanion	iodine compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	hypoiodite						CHEBI:29232	hypoiodite	hypoiodite	iodine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	iodate						CHEBI:29226	iodate	iodate	iodine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	iodite						CHEBI:29230	iodite	iodite	iodine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	nonaoxidodiiodate(4-)						CHEBI:29913	nonaoxidodiiodate(4-)	nonaoxidodiiodate(4-)	iodine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	orthoperiodate ion						CHEBI:35775	orthoperiodate ion	orthoperiodate ion	iodine oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	orthoperiodate(1-)						CHEBI:33446	orthoperiodate(1-)	orthoperiodate(1-)	orthoperiodate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	orthoperiodate(2-)						CHEBI:33448	orthoperiodate(2-)	orthoperiodate(2-)	orthoperiodate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	orthoperiodate(3-)						CHEBI:33449	orthoperiodate(3-)	orthoperiodate(3-)	orthoperiodate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	orthoperiodate(4-)						CHEBI:33450	orthoperiodate(4-)	orthoperiodate(4-)	orthoperiodate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	iodine compound	iodine oxoanion	orthoperiodate(5-)						CHEBI:29227	orthoperiodate(5-)	orthoperiodate(5-)	orthoperiodate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
